"Data Logger started on 2/13/2019 2:39:45 PM"
"2/13/2019 2:39:45 PM","69.25"
"2/13/2019 2:39:46 PM","69.33"
"2/13/2019 2:40:16 PM","69.33"
"2/13/2019 2:40:46 PM","69.33"
"2/13/2019 2:41:16 PM","69.33"
"2/13/2019 2:41:46 PM","69.33"
"2/13/2019 2:42:16 PM","69.33"
"2/13/2019 2:42:40 PM","69.75"
"2/13/2019 2:42:49 PM","69.84"
"2/13/2019 2:43:19 PM","69.84"
"2/13/2019 2:43:49 PM","69.84"
"2/13/2019 2:44:19 PM","69.84"
"2/13/2019 2:44:49 PM","69.84"
"2/13/2019 2:45:19 PM","69.84"
"2/13/2019 2:45:49 PM","69.84"
"2/13/2019 2:46:19 PM","69.84"
"2/13/2019 2:46:49 PM","69.84"
"2/13/2019 2:47:19 PM","69.84"
"2/13/2019 2:47:49 PM","69.84"
"2/13/2019 2:48:19 PM","69.84"
"2/13/2019 2:48:49 PM","69.84"
"2/13/2019 2:49:19 PM","69.84"
"2/13/2019 2:49:49 PM","69.84"
"2/13/2019 2:50:19 PM","69.84"
"2/13/2019 2:50:25 PM","70.26"
"2/13/2019 2:50:55 PM","70.26"
"2/13/2019 2:51:25 PM","70.26"
"2/13/2019 2:51:55 PM","70.26"
"2/13/2019 2:52:25 PM","70.26"
"2/13/2019 2:52:55 PM","70.26"
"2/13/2019 2:53:25 PM","70.26"
"2/13/2019 2:53:55 PM","70.26"
"2/13/2019 2:54:25 PM","70.26"
"2/13/2019 2:54:55 PM","70.26"
"2/13/2019 2:55:25 PM","70.26"
"2/13/2019 2:55:55 PM","70.26"
"2/13/2019 2:56:25 PM","70.26"
"2/13/2019 2:56:55 PM","70.26"
"2/13/2019 2:57:25 PM","70.26"
"2/13/2019 2:57:55 PM","70.26"
"2/13/2019 2:58:25 PM","70.26"
"2/13/2019 2:58:55 PM","70.26"
"2/13/2019 2:59:25 PM","70.26"
"2/13/2019 2:59:55 PM","70.26"
"2/13/2019 3:00:25 PM","70.26"
"2/13/2019 3:00:55 PM","70.26"
"2/13/2019 3:01:25 PM","70.26"
"2/13/2019 3:01:55 PM","70.26"
"2/13/2019 3:02:25 PM","70.26"
"2/13/2019 3:02:55 PM","70.26"
"2/13/2019 3:03:25 PM","70.26"
"2/13/2019 3:03:55 PM","70.26"
"2/13/2019 3:04:25 PM","70.26"
"2/13/2019 3:04:55 PM","70.26"
"2/13/2019 3:05:25 PM","70.26"
"2/13/2019 3:05:55 PM","70.26"
"2/13/2019 3:06:25 PM","70.26"
"2/13/2019 3:06:55 PM","70.26"
"2/13/2019 3:07:25 PM","70.26"
"2/13/2019 3:07:55 PM","70.26"
"2/13/2019 3:08:25 PM","70.26"
"2/13/2019 3:08:55 PM","70.26"
"2/13/2019 3:09:25 PM","70.26"
"2/13/2019 3:09:55 PM","70.26"
"2/13/2019 3:10:26 PM","70.26"
"2/13/2019 3:10:56 PM","70.26"
"2/13/2019 3:11:26 PM","70.26"
"2/13/2019 3:11:56 PM","70.26"
"2/13/2019 3:12:26 PM","70.26"
"2/13/2019 3:12:56 PM","70.26"
"2/13/2019 3:13:26 PM","70.26"
"2/13/2019 3:13:56 PM","70.26"
"2/13/2019 3:14:26 PM","70.26"
"2/13/2019 3:14:56 PM","70.26"
"2/13/2019 3:15:26 PM","70.26"
"2/13/2019 3:15:56 PM","70.26"
"2/13/2019 3:16:26 PM","70.26"
"2/13/2019 3:16:56 PM","70.26"
"2/13/2019 3:17:26 PM","70.26"
"2/13/2019 3:17:56 PM","70.26"
"2/13/2019 3:18:26 PM","70.26"
"2/13/2019 3:18:56 PM","70.26"
"2/13/2019 3:19:26 PM","70.26"
"2/13/2019 3:19:56 PM","70.26"
"2/13/2019 3:20:26 PM","70.26"
"2/13/2019 3:20:56 PM","70.26"
"2/13/2019 3:21:26 PM","70.26"
"2/13/2019 3:21:56 PM","70.26"
"2/13/2019 3:22:26 PM","70.26"
"2/13/2019 3:22:56 PM","70.26"
"2/13/2019 3:23:26 PM","70.26"
"2/13/2019 3:23:56 PM","70.26"
"2/13/2019 3:24:26 PM","70.26"
"2/13/2019 3:24:56 PM","70.26"
"2/13/2019 3:25:26 PM","70.26"
"2/13/2019 3:25:56 PM","70.26"
"2/13/2019 3:26:26 PM","70.26"
"2/13/2019 3:26:56 PM","70.26"
"2/13/2019 3:27:26 PM","70.26"
"2/13/2019 3:27:56 PM","70.26"
"2/13/2019 3:28:26 PM","70.26"
"2/13/2019 3:28:56 PM","70.26"
"2/13/2019 3:29:26 PM","70.26"
"2/13/2019 3:29:56 PM","70.26"
"2/13/2019 3:30:26 PM","70.26"
"2/13/2019 3:30:56 PM","70.26"
"2/13/2019 3:31:26 PM","70.26"
"2/13/2019 3:31:56 PM","70.26"
"2/13/2019 3:32:26 PM","70.26"
"2/13/2019 3:32:56 PM","70.26"
"2/13/2019 3:33:26 PM","70.26"
"2/13/2019 3:33:56 PM","70.26"
"2/13/2019 3:34:26 PM","70.26"
"2/13/2019 3:34:56 PM","70.26"
"2/13/2019 3:35:26 PM","70.26"
"2/13/2019 3:35:56 PM","70.26"
"2/13/2019 3:36:26 PM","70.26"
"2/13/2019 3:36:56 PM","70.26"
"2/13/2019 3:37:26 PM","70.26"
"2/13/2019 3:37:56 PM","70.26"
"2/13/2019 3:38:26 PM","70.26"
"2/13/2019 3:38:57 PM","70.26"
"2/13/2019 3:39:27 PM","70.26"
"2/13/2019 3:39:57 PM","70.26"
"2/13/2019 3:40:27 PM","70.26"
"2/13/2019 3:40:57 PM","70.26"
"2/13/2019 3:41:27 PM","70.26"
"2/13/2019 3:41:57 PM","70.26"
"2/13/2019 3:42:27 PM","70.26"
"2/13/2019 3:42:57 PM","70.26"
"2/13/2019 3:43:27 PM","70.26"
"2/13/2019 3:43:58 PM","70.26"
"2/13/2019 3:44:28 PM","70.26"
"2/13/2019 3:44:58 PM","70.26"
"2/13/2019 3:45:28 PM","70.26"
"2/13/2019 3:45:58 PM","70.26"
"2/13/2019 3:46:28 PM","70.26"
"2/13/2019 3:46:58 PM","70.26"
"2/13/2019 3:47:28 PM","70.26"
"2/13/2019 3:47:58 PM","70.26"
"2/13/2019 3:48:28 PM","70.26"
"2/13/2019 3:48:58 PM","70.26"
"2/13/2019 3:49:28 PM","70.26"
"2/13/2019 3:49:58 PM","70.26"
"2/13/2019 3:50:28 PM","70.26"
"2/13/2019 3:50:58 PM","70.26"
"2/13/2019 3:51:28 PM","70.26"
"2/13/2019 3:51:58 PM","70.26"
"2/13/2019 3:52:28 PM","70.26"
"2/13/2019 3:52:58 PM","70.26"
"2/13/2019 3:53:28 PM","70.26"
"2/13/2019 3:53:58 PM","70.26"
"2/13/2019 3:54:28 PM","70.26"
"2/13/2019 3:54:58 PM","70.26"
"2/13/2019 3:55:28 PM","70.26"
"2/13/2019 3:55:58 PM","70.26"
"2/13/2019 3:56:28 PM","70.26"
"2/13/2019 3:56:58 PM","70.26"
"2/13/2019 3:57:28 PM","70.26"
"2/13/2019 3:57:58 PM","70.26"
"2/13/2019 3:58:28 PM","70.26"
"2/13/2019 3:58:58 PM","70.26"
"2/13/2019 3:59:28 PM","70.26"
"2/13/2019 3:59:58 PM","70.26"
"2/13/2019 4:00:28 PM","70.26"
"2/13/2019 4:00:58 PM","70.26"
"2/13/2019 4:01:28 PM","70.26"
"2/13/2019 4:01:58 PM","70.26"
"2/13/2019 4:02:28 PM","70.26"
"2/13/2019 4:02:58 PM","70.26"
"2/13/2019 4:03:28 PM","70.26"
"2/13/2019 4:03:58 PM","70.26"
"2/13/2019 4:04:28 PM","70.26"
"2/13/2019 4:04:58 PM","70.26"
"2/13/2019 4:05:28 PM","70.26"
"2/13/2019 4:05:58 PM","70.26"
"2/13/2019 4:06:28 PM","70.26"
"2/13/2019 4:06:58 PM","70.26"
"2/13/2019 4:07:28 PM","70.26"
"2/13/2019 4:07:58 PM","70.26"
"2/13/2019 4:08:28 PM","70.26"
"2/13/2019 4:08:58 PM","70.26"
"2/13/2019 4:09:28 PM","70.26"
"2/13/2019 4:09:58 PM","70.26"
"2/13/2019 4:10:28 PM","70.26"
"2/13/2019 4:10:58 PM","70.26"
"2/13/2019 4:11:28 PM","70.26"
"2/13/2019 4:11:58 PM","70.26"
"2/13/2019 4:12:28 PM","70.26"
"2/13/2019 4:12:58 PM","70.26"
"2/13/2019 4:13:28 PM","70.26"
"2/13/2019 4:13:58 PM","70.26"
"2/13/2019 4:14:28 PM","70.26"
"2/13/2019 4:14:58 PM","70.26"
"2/13/2019 4:15:29 PM","70.26"
"2/13/2019 4:15:59 PM","70.26"
"2/13/2019 4:16:29 PM","70.26"
"2/13/2019 4:16:59 PM","70.26"
"2/13/2019 4:17:29 PM","70.26"
"2/13/2019 4:17:59 PM","70.26"
"2/13/2019 4:18:29 PM","70.26"
"2/13/2019 4:18:59 PM","70.26"
"2/13/2019 4:19:29 PM","70.26"
"2/13/2019 4:19:59 PM","70.26"
"2/13/2019 4:20:29 PM","70.26"
"2/13/2019 4:20:59 PM","70.26"
"2/13/2019 4:21:29 PM","70.26"
"2/13/2019 4:21:59 PM","70.26"
"2/13/2019 4:22:29 PM","70.26"
"2/13/2019 4:22:59 PM","70.26"
"2/13/2019 4:23:29 PM","70.26"
"2/13/2019 4:23:59 PM","70.26"
"2/13/2019 4:24:29 PM","70.26"
"2/13/2019 4:24:59 PM","70.26"
"2/13/2019 4:25:29 PM","70.26"
"2/13/2019 4:25:59 PM","70.26"
"2/13/2019 4:26:29 PM","70.26"
"2/13/2019 4:26:59 PM","70.26"
"2/13/2019 4:27:29 PM","70.26"
"2/13/2019 4:27:59 PM","70.26"
"2/13/2019 4:28:29 PM","70.26"
"2/13/2019 4:28:59 PM","70.26"
"2/13/2019 4:29:29 PM","70.26"
"2/13/2019 4:29:59 PM","70.26"
"2/13/2019 4:30:29 PM","70.26"
"2/13/2019 4:30:59 PM","70.26"
"2/13/2019 4:31:29 PM","70.26"
"2/13/2019 4:31:59 PM","70.26"
"2/13/2019 4:32:29 PM","70.26"
"2/13/2019 4:32:59 PM","70.26"
"2/13/2019 4:33:29 PM","70.26"
"2/13/2019 4:33:59 PM","70.26"
"2/13/2019 4:34:29 PM","70.26"
"2/13/2019 4:34:59 PM","70.26"
"2/13/2019 4:35:29 PM","70.26"
"2/13/2019 4:35:59 PM","70.26"
"2/13/2019 4:36:29 PM","70.26"
"2/13/2019 4:36:59 PM","70.26"
"2/13/2019 4:37:29 PM","70.26"
"2/13/2019 4:37:59 PM","70.26"
"2/13/2019 4:38:29 PM","70.26"
"2/13/2019 4:38:59 PM","70.26"
"2/13/2019 4:39:29 PM","70.26"
"2/13/2019 4:39:59 PM","70.26"
"2/13/2019 4:40:29 PM","70.26"
"2/13/2019 4:40:59 PM","70.26"
"2/13/2019 4:41:29 PM","70.26"
"2/13/2019 4:41:59 PM","70.26"
"2/13/2019 4:42:29 PM","70.26"
"2/13/2019 4:42:59 PM","70.26"
"2/13/2019 4:43:29 PM","70.26"
"2/13/2019 4:43:59 PM","70.26"
"2/13/2019 4:44:29 PM","70.26"
"2/13/2019 4:44:59 PM","70.26"
"2/13/2019 4:45:29 PM","70.26"
"2/13/2019 4:45:59 PM","70.26"
"2/13/2019 4:46:29 PM","70.26"
"2/13/2019 4:46:59 PM","70.26"
"2/13/2019 4:47:29 PM","70.26"
"2/13/2019 4:48:00 PM","70.26"
"2/13/2019 4:48:30 PM","70.26"
"2/13/2019 4:49:00 PM","70.26"
"2/13/2019 4:49:30 PM","70.26"
"2/13/2019 4:50:00 PM","70.26"
"2/13/2019 4:50:30 PM","70.26"
"2/13/2019 4:51:00 PM","70.26"
"2/13/2019 4:51:30 PM","70.26"
"2/13/2019 4:52:00 PM","70.26"
"2/13/2019 4:52:30 PM","70.26"
"2/13/2019 4:53:00 PM","70.26"
"2/13/2019 4:53:30 PM","70.26"
"2/13/2019 4:54:00 PM","70.26"
"2/13/2019 4:54:30 PM","70.26"
"2/13/2019 4:55:00 PM","70.26"
"2/13/2019 4:55:30 PM","70.26"
"2/13/2019 4:56:00 PM","70.26"
"2/13/2019 4:56:30 PM","70.26"
"2/13/2019 4:57:00 PM","70.26"
"2/13/2019 4:57:30 PM","70.26"
"2/13/2019 4:58:00 PM","70.26"
"2/13/2019 4:58:30 PM","70.26"
"2/13/2019 4:59:00 PM","70.26"
"2/13/2019 4:59:30 PM","70.26"
"2/13/2019 5:00:00 PM","70.26"
"2/13/2019 5:00:30 PM","70.26"
"2/13/2019 5:01:00 PM","70.26"
"2/13/2019 5:01:30 PM","70.26"
"2/13/2019 5:02:00 PM","70.26"
"2/13/2019 5:02:30 PM","70.26"
"2/13/2019 5:03:00 PM","70.26"
